src_id	Name	Area	Area type	Station start date	Station end date	Latitude	Longitude	Postcode
16287	CRAIGS FOREST 	ANTRIM 	COUNTY 	1/1/1961	12/31/1984	54.98	-6.46291	BT53 7 
16071	CREGGAN RESR 	LONDONDERRY 	COUNTY 	1878-01-01 	12/31/1972	54.9996	-7.35144	BT48 9 
1516	CREIGHTONS GREEN 	DOWN 	COUNTY 	1/1/1959	12/1/2008	54.6374	-5.78349	BT18 
16312	CROAGHMORE 	ANTRIM 	COUNTY 	1/1/1974	11/30/1983	55.2031	-6.41505	BT57 8 
19245	CROCKNACRIEVE 	FERMANAGH 	COUNTY 	1/1/1998	10/31/2012	54.4096	-7.61647	BT94 2 
57294	CROCKNACRIEVE NO2 	FERMANAGH 	COUNTY 	7/1/2013	Current 	54.4072	-7.60875	BT94 2 
16095	CROCKNAMOGHIL 	TYRONE 	COUNTY 	1/1/1963	12/31/1965	54.7123	-7.09689	BT79 8 
16336	CROCKRAVAR NO 1 	ANTRIM 	COUNTY 	1/1/1964	12/31/1977	55.012	-6.06143	BT44 0 
16337	CROCKRAVAR NO 2 	ANTRIM 	COUNTY 	1/1/1965	Current 	55.0119	-6.06039	BT44 0 
16507	CROM CASTLE 	FERMANAGH 	COUNTY 	1890-01-01 	Current 	54.1637	-7.45409	BT92 9 
1513	CROSSGAR 	DOWN 	COUNTY 	1/1/1961	12/31/1969	54.3992	-5.7516	BT30 9 
16454	CROSSGAR POLICE STATION 	DOWN 	COUNTY 	1/1/1970	12/31/1979	54.3985	-5.76396	BT30 9 
16455	CROSSGAR S WKS 	DOWN 	COUNTY 	1/1/1978	12/31/1986	54.3967	-5.76252	BT30 9 
16113	CROSS HILL 	TYRONE 	COUNTY 	1/1/1964	Current 	54.7087	-7.85702	BT81 7 
1520	CROSS ISLAND 	DOWN 	COUNTY 	1/1/1965	12/31/1973	54.5093	-5.63899	BT33 
16501	CROSSMAGLEN POLICE STATION 	ARMAGH 	COUNTY 	1/1/1964	12/31/1972	54.076	-6.60805	BT35 9 
16439	CROSSNACREEVY: PLANT TESTING STATION 	DOWN 	COUNTY 	1/1/1970	Current 	54.5507	-5.84798	BT6 9 
16489	CROTLIEVE: SOUTH 	DOWN 	COUNTY 	1/1/1964	9/30/2015	54.1354	-6.15553	BT34 3 
19189	CRUMLIN: ARDMORE 	ANTRIM 	COUNTY 	10/1/1997	12/31/2005	54.6408	-6.29448	BT41 
16215	CRUMLIN: BELGROVE 	ANTRIM 	COUNTY 	1/1/1989	10/1/1996	54.5996	-6.24513	BT29 4 
16216	CRUMLIN: LENNYMORE 	ANTRIM 	COUNTY 	1/1/1985	12/31/1988	54.6061	-6.26033	BT29 4 
16134	CURRADDA BRIDGE 	LONDONDERRY 	COUNTY 	1/1/1964	12/31/1971	54.8902	-6.79054	BT47 4 
16096	CURRAGHINALT 	TYRONE 	COUNTY 	1/1/1963	12/31/1965	54.7231	-7.09665	BT79 8 
16327	CUSHENDUN 	ANTRIM 	COUNTY 	1/1/1964	12/31/1967	55.1276	-6.04329	BT44 0 
16333	CUSHENDUN: GLENDUN LODGE 	ANTRIM 	COUNTY 	1/1/1981	12/31/1986	55.1286	-6.05108	BT44 0 
16093	DAVAGH FOREST 	TYRONE 	COUNTY 	1/1/1961	3/31/1996	54.7199	-6.92289	BT79 8 
16165	DEERS MEADOW 	DOWN 	COUNTY 	1/1/1955	Current 	54.1654	-6.06996	BT34 5 
62053	DELAMONT COUNTRY PARK 	DOWN 	COUNTY 	11/1/2015	Current 	54.3807	-5.67374	BT30 9 
30286	DERRYGONNELLY FSC 	FERMANAGH 	COUNTY 	9/1/2001	Current 	54.4178	-7.82025	BT93 6 
16184	DERRYKERRAN 	ARMAGH 	COUNTY 	1/1/1966	12/31/1968	54.4622	-6.44691	BT62 1 
30437	DERRYLIN 	FERMANAGH 	COUNTY 	11/1/2001	5/1/2007	54.1508	-7.57431	BT92 
24103	DERRYLIN: CORNAHOULE 	FERMANAGH 	COUNTY 	11/1/1998	Current 	54.1891	-7.56057	BT92 
1434	DERRYNOYD FOREST 	LONDONDERRY 	COUNTY 	1/1/1961	12/31/1989	54.8023	-6.8025	BT45 7 
16314	DERVOCK 	ANTRIM 	COUNTY 	1/1/1967	8/31/2001	55.123	-6.48094	BT53 8 
1462	DIVIS MOUNTAIN 	ANTRIM 	COUNTY 	1/1/1960	12/31/1986	54.6076	-6.00794	BT13 3 
16151	DOGLEAP HOUSE 	LONDONDERRY 	COUNTY 	1/1/1922	12/31/1971	55.0273	-6.93812	BT49 0 
16432	DONAGHADEE GOLF CLUB 	DOWN 	COUNTY 	1/1/1988	Current 	54.6522	-5.54494	BT22 2 
16431	DONAGHADEE: NEW ROAD 	DOWN 	COUNTY 	1/1/1946	12/31/1983	54.6459	-5.5443	BT22 2 
16511	DOON FOREST 	FERMANAGH 	COUNTY 	1/1/1962	12/31/1973	54.2798	-7.31366	BT92 7 
16365	DORISLAND RESR 	ANTRIM 	COUNTY 	1890-01-01 	Current 	54.7211	-5.84841	BT38 8 
1512	DOWNPATRICK 	DOWN 	COUNTY 	1/1/1965	12/31/1990	54.3256	-5.71103	BT30 6 
16460	DOWNPATRICK: CLOONA ROAD 	DOWN 	COUNTY 	1/1/1982	12/31/1984	54.3155	-5.70237	BT30 8 
1510	DOWNPATRICK: KILLAVEES HOUSE 	DOWN 	COUNTY 	1/1/1983	5/31/1995	54.3297	-5.68928	BT30 6 
16458	DOWNPATRICK: MALL 	DOWN 	COUNTY 	1/1/1933	12/31/1961	54.3267	-5.7202	BT30 6 
1511	DOWNPATRICK: SAUL 	DOWN 	COUNTY 	1/1/1991	1/31/1999	54.3463	-5.66373	BT30 7 
16457	DOWNPATRICK TECHNICAL SCHOOL 	DOWN 	COUNTY 	1/1/1962	12/31/1971	54.3248	-5.71722	BT30 6 
16272	DRAPERSTOWN 	LONDONDERRY 	COUNTY 	1/1/1949	12/31/1961	54.7941	-6.78875	BT45 7 
16375	DREE 	DOWN 	COUNTY 	1/1/1974	12/31/1982	54.3479	-6.00514	BT25 2 
16156	DRENAGH 	LONDONDERRY 	COUNTY 	1872-01-01 	12/31/1971	55.055	-6.92174	BT49 0 
16155	DRENAGH NO 2 	LONDONDERRY 	COUNTY 	1/1/1962	12/31/1962	55.0559	-6.92171	BT49 0 
16377	DROMARA 	DOWN 	COUNTY 	1/1/1936	12/1/2008	54.381	-6.0182	BT25 2 
16378	DROMORE: MILLFIELD VIEW 	DOWN 	COUNTY 	1/1/1983	12/31/1991	54.3802	-6.17138	BT25 1 
16082	DROMORE S WKS 	TYRONE 	COUNTY 	1/1/1978	12/31/1992	54.5177	-7.45331	BT78 3 
16083	DROMORE S WKS NO 2 	TYRONE 	COUNTY 	1/1/1992	4/1/2008	54.5309	-7.43499	BT78 3 
16128	DRUMAHOE 	LONDONDERRY 	COUNTY 	1/1/1963	12/31/1991	54.9767	-7.27371	BT47 3 
16249	DRUMANAWAY 	ANTRIM 	COUNTY 	1/1/1981	12/31/1993	54.7772	-6.34781	BT41 3 
16450	DRUMKEERAGH FOREST 	DOWN 	COUNTY 	1/1/1961	12/31/1983	54.3477	-5.94208	BT24 8 
16081	DRUMLISH FOREST 	TYRONE 	COUNTY 	1/1/1962	12/31/1984	54.5455	-7.45448	BT78 3 
16862	DUNDONALD 	DOWN 	COUNTY 	1/1/1953	12/31/1961	54.5833	-5.79408	BT16 0 
16437	DUNDONALD: JOHNS WOOD PARK 	DOWN 	COUNTY 	1/1/1984	12/31/1989	54.5951	-5.80427	BT16 0 
16436	DUNDONALD: MOYARD 	DOWN 	COUNTY 	1/1/1952	12/31/1962	54.5854	-5.81562	BT16 0 
16438	DUNDONALD P STA 	DOWN 	COUNTY 	1/1/1963	12/31/1979	54.587	-5.80007	BT16 0 
16203	DUNGANNON: ALOHA 	TYRONE 	COUNTY 	1/1/1925	12/31/1962	54.4945	-6.7544	BT71 6 
16202	DUNGANNON PARK 	TYRONE 	COUNTY 	1/1/1947	12/31/1991	54.4874	-6.76233	BT71 7 
62055	DUNGANNON RANFURLY PARK 	TYRONE 	COUNTY 	12/1/2015	Current 	54.4979	-6.76121	BT7 1 
16135	DUNGIVEN 	LONDONDERRY 	COUNTY 	1/1/1949	12/31/1991	54.9219	-6.91438	BT47 4 
1430	DUNGIVEN: BOVEVAGH 	LONDONDERRY 	COUNTY 	1/1/1986	12/31/1987	54.9714	-7.02237	BT47 4 
16148	DUNGIVEN: LACKAGH 	LONDONDERRY 	COUNTY 	1/1/1991	7/1/2007	54.9328	-6.92151	BT47 4 
16227	DUNGONNELL FILTERS 	ANTRIM 	COUNTY 	1/1/1964	12/31/1981	54.99	-6.15156	BT43 7 
1460	DUNGONNELL FILTERS NO 2 	ANTRIM 	COUNTY 	1/1/1981	Current 	54.9893	-6.1432	BT43 7 
24096	DUNLOY: LOUGHABIN 	ANTRIM 	COUNTY 	11/1/1998	Current 	55.0454	-6.40523	BT44 
16451	DUNMORE LODGE 	DOWN 	COUNTY 	1/1/1977	Current 	54.3473	-5.89513	BT24 8 
16396	DUNMURRY: SEYMOUR HOUSE 	ANTRIM 	COUNTY 	1/1/1964	12/31/1967	54.5448	-6.00946	BT17 9 
16398	DUNMURRY S WKS 	ANTRIM 	COUNTY 	1/1/1958	12/31/1986	54.5427	-5.9941	BT17 9 
18996	DUNNAMANAGH 	TYRONE 	COUNTY 	1/1/1997	Current 	54.8706	-7.30807	BT82 0 
16122	DUNNAMANAGH POLICE STATION 	TYRONE 	COUNTY 	1/1/1964	12/31/1983	54.8745	-7.31139	BT82 0 
16069	DUNRUADH 	LONDONDERRY 	COUNTY 	1/1/1925	12/31/1952	55.0245	-7.30413	BT48 8 
1551	EDENFEL 	TYRONE 	COUNTY 	1865-01-01 	Current 	54.5936	-7.28169	BT79 0 
16854	EGLINTON 	LONDONDERRY 	COUNTY 	1/1/1960	12/31/1961	55.0317	-7.15854	BT47 3 
1566	ELY LODGE 	FERMANAGH 	COUNTY 	1/1/1958	12/31/1965	54.408	-7.70582	BT93 7 
24107	ELY LODGE: FARDRUM 	FERMANAGH 	COUNTY 	1/1/1999	Current 	54.4013	-7.71746	BT93 
16188	FARDROSS FOREST 	TYRONE 	COUNTY 	1/1/1962	12/31/1976	54.3815	-7.19652	BT76 0 
16191	FAVOR ROYAL FOREST 	TYRONE 	COUNTY 	1/1/1962	12/31/1989	54.4235	-7.0524	BT77 0 
16858	FINAGHY 	ANTRIM 	COUNTY 	1/1/1963	12/31/1966	54.5613	-5.97618	BT10 0 
16084	FINTONA S WKS 	TYRONE 	COUNTY 	1/1/1978	12/31/1982	54.4999	-7.31152	BT78 2 
1554	FIVEMILETOWN 	TYRONE 	COUNTY 	1/1/1982	6/30/1996	54.3768	-7.3182	BT75 0 
57122	FIVEMILETOWN TATTYNUCKLE 	FERMANAGH 	COUNTY 	7/1/2012	Current 	54.3572	-7.34551	BT75 0 
16524	FLORENCECOURT 	FERMANAGH 	COUNTY 	1844-01-01 	12/31/1980	54.2581	-7.73144	BT92 1 
16522	FLORENCECOURT LISDIVRICK 	FERMANAGH 	COUNTY 	1/1/1986	Current 	54.2581	-7.7652	BT92 1 
16525	FLORENCECOURT POLICE STATION 	FERMANAGH 	COUNTY 	1/1/1964	12/31/1967	54.267	-7.70529	BT92 1 
16526	FLORENCECOURT PRIMARY SCHOOL 	FERMANAGH 	COUNTY 	1/1/1966	12/31/1986	54.2652	-7.71451	BT92 1 
55580	FLORENCECOURT ROSSMACAWINNEY 	FERMANAGH 	COUNTY 	8/1/2004	Current 	54.2849	-7.75473	BT92 1 
56683	FLORENCECOURT: WHEATHILL 	FERMANAGH 	COUNTY 	4/1/2010	2/28/2017	54.2631	-7.7891	BT92 1 
16168	FOFANNYBANE W WKS 	DOWN 	COUNTY 	1/1/1976	Current 	54.2057	-6.04303	BT34 5 
16469	FOFFANY RESR 	DOWN 	COUNTY 	1/1/1907	12/31/1976	54.1955	-6.03088	BT34 5 
1423	FOYLE BRIDGE 	LONDONDERRY 	COUNTY 	1/1/1986	12/31/1990	55.019	-7.28858	BT47 1 
16505	GARRISON 	FERMANAGH 	COUNTY 	1/1/1964	12/31/1971	54.4138	-8.09088	BT93 
62074	GARRISON MUGGALNAGROW 	FERMANAGH 	COUNTY 	4/1/2016	Current 	54.4171	-8.04284	BT93 4 
1456	GARRON TOWER: ST MACNISSIS 	ANTRIM 	COUNTY 	1/1/1987	11/30/2007	55.042	-5.96735	BT44 0 
1439	GARVAGH FOREST 	LONDONDERRY 	COUNTY 	1/1/1961	12/31/1986	54.9836	-6.694	BT51 5 
17307	GARVAGH: HEATHFIELD 	LONDONDERRY 	COUNTY 	5/1/1996	Current 	55.0089	-6.67263	BT51 5 
56937	GIANTS CAUSEWAY 	ANTRIM 	COUNTY 	5/10/2011	Current 	55.2344	-6.51112	BT57 8 
16138	GLACK BURN 	LONDONDERRY 	COUNTY 	1/1/1929	3/31/2009	54.8793	-6.89918	BT47 4 
56449	GLACK BURN NO 2 	LONDONDERRY 	COUNTY 	5/1/2009	Current 	54.8821	-6.90973	BT47 4 
16230	GLARRYFORD 	ANTRIM 	COUNTY 	1/1/1980	4/30/2003	54.9382	-6.35839	BT44 
16476	GLASDRUMMAN 	DOWN 	COUNTY 	1/1/1965	12/31/1977	54.1296	-5.90242	BT34 
16518	GLASDRUMMAN RESR 	FERMANAGH 	COUNTY 	1/1/1963	3/1/1999	54.2533	-7.40157	BT92 5 
16855	GLENANNE 	ARMAGH 	COUNTY 	1/1/1963	12/31/1968	54.258	-6.4991	BT60 2 
1534	GLENANNE NO 2 	ARMAGH 	COUNTY 	1/1/1985	Current 	54.2371	-6.50256	BT60 2 
16339	GLENARM FOREST 	ANTRIM 	COUNTY 	1/1/1961	9/1/2008	54.9641	-5.95287	BT44 0 
19165	GLENCORDIAL W WKS 	TYRONE 	COUNTY 	6/1/1997	Current 	54.6225	-7.25629	BT79 7 
16110	GLENDERG FOREST 	TYRONE 	COUNTY 	1/1/1961	Current 	54.6854	-7.86107	BT81 7 
16141	GLENEDRA HILL 	LONDONDERRY 	COUNTY 	1/1/1918	Current 	54.836	-6.91381	BT47 4 
16144	GLENEDRA INTAKE 	LONDONDERRY 	COUNTY 	1/1/1931	Current 	54.8647	-6.93487	BT47 4 
16142	GLENEDRA LODGE 	LONDONDERRY 	COUNTY 	1/1/1917	12/31/1983	54.8473	-6.90237	BT47 4 
16372	GLENGORMLEY 	ANTRIM 	COUNTY 	1/1/1964	12/31/1965	54.6705	-5.9537	BT36 6 
16246	GLEN HEAD 	ANTRIM 	COUNTY 	1/1/1965	Current 	54.8489	-6.04859	BT42 4 
16102	GOLES FOREST 	TYRONE 	COUNTY 	1/1/1962	2/29/1996	54.7874	-6.9382	BT79 8 
16509	GORTGRANAGH 	FERMANAGH 	COUNTY 	1/1/1970	3/31/2000	54.2112	-7.4405	BT92 0 
30086	GORTGRANAGH NO 2 	FERMANAGH 	COUNTY 	9/1/2000	Current 	54.2066	-7.4418	BT92 
16101	GORTIN 	TYRONE 	COUNTY 	1/1/1958	12/31/1974	54.7178	-7.238	BT79 8 
16100	GORTIN: BELTRIM 	TYRONE 	COUNTY 	1/1/1981	12/31/1981	54.7142	-7.24427	BT79 8 
16150	GORTNAMOYAGH FOREST 	LONDONDERRY 	COUNTY 	1/1/1962	12/31/1995	54.9797	-6.84409	BT49 0 
16182	GOSFORD CASTLE FOREST 	ARMAGH 	COUNTY 	1/1/1962	12/31/1970	54.3103	-6.51717	BT60 1 
16180	GOSFORD POULTRY STATION 	ARMAGH 	COUNTY 	1/1/1970	12/31/1979	54.3049	-6.51429	BT60 1 
16487	GREENCASTLE 	DOWN 	COUNTY 	1/1/1966	12/31/1973	54.0394	-6.09935	BT34 
16366	GREENISLAND 	ANTRIM 	COUNTY 	1/1/1962	12/31/1963	54.6958	-5.85624	BT38 8 
1451	GREENMOUNT 	ANTRIM 	COUNTY 	1/1/1963	3/31/1996	54.697	-6.2068	BT41 4 
16428	GREYABBEY: HOLLOW DENE 	DOWN 	COUNTY 	1/1/1949	12/31/1954	54.5405	-5.57691	BT22 2 
16427	GREYABBEY: LOUGH HOUSE 	DOWN 	COUNTY 	1/1/1930	12/31/1947	54.5347	-5.56025	BT22 2 
16429	GREYABBEY: SPRING LANE 	DOWN 	COUNTY 	1/1/1984	Current 	54.5455	-5.5714	BT22 2 
16383	HALLIDAY S BRIDGE 	DOWN 	COUNTY 	1/1/1964	12/31/1966	54.4712	-6.13029	BT26 6 
16447	HARE ISLAND 	DOWN 	COUNTY 	1/1/1962	8/31/2000	54.3718	-5.68537	BT30 9 
1523	HELENS BAY 	DOWN 	COUNTY 	1/1/1961	Current 	54.6686	-5.74742	BT20 3 
57176	HELENS BAY GOLF CLUB 	DOWN 	COUNTY 	8/1/2012	Current 	54.6688	-5.73656	BT19 1 
16390	HILLHALL 	DOWN 	COUNTY 	1/1/1960	12/31/1964	54.5037	-6.02381	BT27 5 
1489	HILLSBOROUGH 	DOWN 	COUNTY 	1/1/1930	Current 	54.4525	-6.07151	BT26 6 
1490	HILLSBOROUGH MET OFFICE 	DOWN 	COUNTY 	1/1/1979	11/10/2003	54.4851	-6.09725	BT27 5 
16171	HILLTOWN POLICE STATION 	DOWN 	COUNTY 	1/1/1964	12/31/1967	54.1955	-6.14429	BT34 5 
1515	HOLYWOOD: CROFT GARDENS 	DOWN 	COUNTY 	1/1/1984	12/31/1986	54.6422	-5.82342	BT18 0 
16414	HOLYWOOD W WKS 	DOWN 	COUNTY 	1/1/1953	12/31/1958	54.6304	-5.81786	BT18 9 
16176	HUNTLY (DOWN) S WKS 	DOWN 	COUNTY 	1/1/1961	12/1/2006	54.3568	-6.27864	BT32 4 
16261	HYDE PARK 	ANTRIM 	COUNTY 	1/1/1963	12/31/1963	54.6741	-6.00314	BT36 4 
1464	HYDE PARK: MALLUSK 	ANTRIM 	COUNTY 	1/1/1972	12/31/1983	54.673	-5.99234	BT36 4 
16274	INISCARN FOREST 	LONDONDERRY 	COUNTY 	1/1/1961	3/1/2009	54.7552	-6.71254	BT45 7 
16541	IRVINESTOWN POLICE STATION 	FERMANAGH 	COUNTY 	1/1/1949	12/31/1977	54.4716	-7.63595	BT94 1 
16542	IRVINESTOWN P STA 	FERMANAGH 	COUNTY 	1/1/1962	12/31/1974	54.4726	-7.6452	BT94 1 
16540	IRVINESTOWN S WKS 	FERMANAGH 	COUNTY 	1/1/1974	3/1/2006	54.4707	-7.62824	BT94 1 
16258	ISLANDREAGH 	ANTRIM 	COUNTY 	1/1/1964	12/31/1969	54.7053	-6.15833	BT41 2 
1473	JORDANSTOWN 	ANTRIM 	COUNTY 	1/1/1981	12/31/1982	54.6875	-5.89235	BT37 9 
16367	JORDANSTOWN: N I POLYTECHNIC 	ANTRIM 	COUNTY 	1/1/1971	12/31/1971	54.6846	-5.8801	BT37 9 
1474	JORDANSTOWN: ROSSTULLA 	ANTRIM 	COUNTY 	1/1/1988	9/30/1996	54.6819	-5.88488	BT37 9 
1504	KATESBRIDGE 	DOWN 	COUNTY 	1/1/1983	Current 	54.2966	-6.11019	BT32 5 
57008	KATESBRIDGE HILLHEAD 	DOWN 	COUNTY 	6/1/2011	Current 	54.2973	-6.11008	BT32 5 
16194	KEADY 	ARMAGH 	COUNTY 	1/1/1934	12/31/1953	54.2798	-6.75168	BT60 3 
57234	KEADY: TULLYNAWOOD LAKE 	ARMAGH 	COUNTY 	2/1/2013	2/28/2015	54.2049	-6.67605	BT60 3 
16248	KELLS POLICE STATION 	ANTRIM 	COUNTY 	1/1/1964	12/31/1983	54.8059	-6.22064	BT42 3 
16310	KERRSBROOK 	ANTRIM 	COUNTY 	1/1/1965	12/31/1974	55.1072	-6.36557	BT53 8 
56295	KESH AGHARAINY 	FERMANAGH 	COUNTY 	4/1/2008	2/1/2011	54.5099	-7.7203	BT93 1 
19196	KESH: CREVENISH 	FERMANAGH 	COUNTY 	1/1/1997	1/31/2008	54.5186	-7.7224	BT93 1 
16546	KESH FOREST 	FERMANAGH 	COUNTY 	1/1/1961	3/31/1997	54.5446	-7.71566	BT93 1 
57090	KESH: FORTVIEW PARK 	FERMANAGH 	COUNTY 	2/1/2012	Current 	54.5165	-7.72104	BT93 1 
16866	KILGORTNALEAGUE 	FERMANAGH 	COUNTY 	1/1/1966	12/31/1966	54.4132	-7.62876	BT94 2 
1492	KILKEEL 	DOWN 	COUNTY 	1/1/1953	12/31/1994	54.0583	-5.99156	BT34 
16486	KILKEEL POLICE STATION 	DOWN 	COUNTY 	1/1/1964	12/31/1977	54.064	-6.00809	BT34 
16213	KILLAGHY 	ARMAGH 	COUNTY 	1/1/1964	12/31/1965	54.4874	-6.31785	BT67 9 
16293	KILLEAGUE 	LONDONDERRY 	COUNTY 	1/1/1967	12/31/1981	55.0618	-6.69928	BT51 4 
16112	KILLEN S WKS 	TYRONE 	COUNTY 	1/1/1979	11/30/2007	54.6789	-7.62214	BT81 7 
16111	KILLETER 	TYRONE 	COUNTY 	1/1/1965	Current 	54.665	-7.72722	BT81 7 
1525	KILLOUGH 	DOWN 	COUNTY 	1/1/1963	11/1/1999	54.2433	-5.63733	BT33 
16461	KILLOUGH W WKS 	DOWN 	COUNTY 	1/1/1961	12/31/1980	54.2662	-5.65752	BT30 7 
1488	KILLOWEN 	DOWN 	COUNTY 	1/1/1989	Current 	54.0767	-6.18303	BT35 9 
16080	KILLYCLOGHER FILTER HOUSE 	TYRONE 	COUNTY 	1/1/1963	1/31/1997	54.6173	-7.26774	BT79 7 
18973	KILLYCOLP 	TYRONE 	COUNTY 	10/1/1996	2/1/2008	54.6159	-6.74644	BT80 9 
1569	KILLYFOLE 	FERMANAGH 	COUNTY 	1/1/1974	5/1/1999	54.2302	-7.28228	BT92 7 
16530	KILLYHEVLIN W WKS 	FERMANAGH 	COUNTY 	1/1/1983	1/31/2012	54.3274	-7.61973	BT74 4 
19192	KILLYLANE 	ANTRIM 	COUNTY 	1/1/1976	Current 	54.8174	-6.0039	BT42 3 
16245	KILLYLANE RESR 	ANTRIM 	COUNTY 	1/1/1952	12/31/1976	54.8188	-6.01	BT42 3 
16444	KILLYLEAGH: CASTLE VIEW 	DOWN 	COUNTY 	1/1/1983	1/31/2004	54.417	-5.652	BT30 9 
16445	KILLYLEAGH PRIMARY SCHOOL 	DOWN 	COUNTY 	1/1/1943	12/31/1975	54.4036	-5.65585	BT30 9 
55642	KILLYLEAGH TULLYKIN 	DOWN 	COUNTY 	11/1/2004	Current 	54.395	-5.69241	BT30 9 
16381	KILMINIOGE: MCKINLEYS CROSSING 	ANTRIM 	COUNTY 	1/1/1965	12/31/1966	54.4919	-6.25283	BT67 0 
16285	KILREA POLICE STATION 	LONDONDERRY 	COUNTY 	1/1/1964	12/31/1977	54.9515	-6.56079	BT51 5 
1481	KILROOT 	ANTRIM 	COUNTY 	1/1/1963	12/31/1975	54.7319	-5.76272	BT38 9 
1482	KILROOT POWER STATION 	ANTRIM 	COUNTY 	1/1/1975	12/31/1989	54.7266	-5.77232	BT38 7 
1483	KILROOT POWER STATION B 	ANTRIM 	COUNTY 	1/1/1989	12/31/1994	54.7246	-5.75846	BT38 9 
16343	KILWAUGHTER 	ANTRIM 	COUNTY 	1/1/1963	12/31/1990	54.8357	-5.89242	BT40 2 
16361	KNOCKAGH 	ANTRIM 	COUNTY 	1/1/1939	12/31/1989	54.7223	-5.88123	BT38 8 
16334	KNOCKANS 	ANTRIM 	COUNTY 	1/1/1979	12/31/1983	55.068	-6.07908	BT44 0 
1561	KNOCKAREVAN 	FERMANAGH 	COUNTY 	1/1/1972	1/26/2004	54.4218	-8.08628	BT93 4 
16399	KNOCKBRECKAN RESR 	DOWN 	COUNTY 	1/1/1964	8/31/2003	54.5239	-5.89152	BT8 8 
16408	KNOCKBREDA 	DOWN 	COUNTY 	1/1/1961	12/31/1990	54.5672	-5.89857	BT8 4 
16409	KNOCK: CHERRYVALLEY PARK 	DOWN 	COUNTY 	1/1/1946	12/31/1950	54.5872	-5.86349	BT5 6 
1552	KNOCKMANY FOREST 	TYRONE 	COUNTY 	1/1/1961	12/31/1984	54.437	-7.17232	BT76 0 
16137	LABBYHEIGE 	LONDONDERRY 	COUNTY 	1/1/1933	Current 	54.8616	-6.87289	BT47 4 
16545	LACK RECTORY 	FERMANAGH 	COUNTY 	1/1/1963	12/31/1972	54.5469	-7.57501	BT93 0 
16393	LAGMORE RESR 	ANTRIM 	COUNTY 	1/1/1939	12/31/1977	54.5534	-6.0446	BT28 3 
16392	LAMBEG: GLENMORE HOUSE 	ANTRIM 	COUNTY 	1/1/1927	12/31/1954	54.5271	-6.02577	BT27 4 
1480	LARNE 	ANTRIM 	COUNTY 	1/1/1958	3/16/2004	54.8517	-5.83084	BT40 2 
16344	LARNE: GREENLAND CEMETERY 	ANTRIM 	COUNTY 	1/1/1964	10/1/2008	54.8609	-5.83292	BT40 2 
16342	LARNE HARBOUR 	ANTRIM 	COUNTY 	1/1/1981	12/31/1981	54.8511	-5.79661	BT40 3 
16125	LEARMOUNT FOREST 	LONDONDERRY 	COUNTY 	1/1/1962	12/31/1984	54.8642	-7.09973	BT47 4 
16220	LEATHEMSTOWN RESR 	ANTRIM 	COUNTY 	1/1/1939	12/31/1977	54.5843	-6.12202	BT29 4 
16311	LEGAVARRA 	ANTRIM 	COUNTY 	1/1/1974	12/31/1983	55.2203	-6.35779	BT54 6 
16103	LEGCLOGHFIN 	TYRONE 	COUNTY 	1/1/1965	12/31/1965	54.7822	-7.07202	BT79 8 
16118	LIGFORDRUM FOREST 	TYRONE 	COUNTY 	1/1/1962	Current 	54.7877	-7.34947	BT82 9 
16152	LIMAVADY 	LONDONDERRY 	COUNTY 	1/1/1974	12/31/1977	55.039	-6.94563	BT49 0 
17306	LIMAVADY LEEKE 	LONDONDERRY 	COUNTY 	5/1/1996	5/31/2001	54.9841	-6.93613	BT49 9 
16157	LIMAVADY MET OFFICE 	LONDONDERRY 	COUNTY 	1/1/1943	12/31/1945	55.0705	-6.95107	BT49 0 
16153	LIMAVADY S WKS 	LONDONDERRY 	COUNTY 	1/1/1977	2/28/2011	55.0568	-6.93973	BT49 0 
16382	LISADIAN: LAURELGROVE 	DOWN 	COUNTY 	1/1/1952	12/31/1978	54.4656	-6.11975	BT26 6 
16388	LISBURN: ANTRIM ROAD LABS 	ANTRIM 	COUNTY 	1/1/1983	10/31/2007	54.5138	-6.05095	BT28 3 
30226	LISBURN: BENSON STREET 	ANTRIM 	COUNTY 	3/1/2001	2/29/2008	54.5133	-6.05767	BT28 2 
1454	LISBURN FRIENDS SCHOOL 	DOWN 	COUNTY 	1/1/1903	12/31/1974	54.5166	-6.04327	BT28 3 
62021	LISBURN: RIDGE PARK 	ANTRIM 	COUNTY 	5/1/2015	8/31/2015	54.5423	-6.04771	BT28 3 
16389	LISBURN: SEYMOUR PARK 	DOWN 	COUNTY 	1/1/1959	12/31/1969	54.5074	-6.02981	BT27 5 
62022	LISBURN: WHITE MOUNTAIN 	ANTRIM 	COUNTY 	5/1/2015	5/1/2015	54.5403	-6.09425	BT28 3 
16386	LISBURN W WKS 	ANTRIM 	COUNTY 	1/1/1931	3/1/2006	54.5294	-6.06274	BT28 3 
1550	LISLAP FOREST 	TYRONE 	COUNTY 	1/1/1959	12/31/1984	54.6864	-7.24789	BT79 7 
1449	LISNAFILLAN 	ANTRIM 	COUNTY 	1/1/1963	11/30/2005	54.8571	-6.32485	BT42 1 
1570	LISNASKEA CREAMERY 	FERMANAGH 	COUNTY 	1/1/1965	11/30/2000	54.2635	-7.47663	BT92 0 
16315	LISNISK 	ANTRIM 	COUNTY 	1/1/1966	12/31/1968	55.1402	-6.56341	BT53 6 
