short_date,hour,lat,long,temp,rhum,rain,sol_rad
2016-09-13,15,52.857,-6.909,16.5,73,0,0.531
2016-09-13,16,52.857,-6.909,16.3,74,0,0.419
2016-09-13,17,52.857,-6.909,16.5,72,0,0.477
2016-09-13,18,52.857,-6.909,15.7,76,0,0.088
2016-09-13,19,52.857,-6.909,14.5,82,0,0
2016-09-13,20,52.857,-6.909,14,84,0,0
2016-09-13,21,52.857,-6.909,14,84,0,0
2016-09-13,22,52.857,-6.909,13.8,83,0,0
2016-09-13,23,52.857,-6.909,13.3,79,0,0
2016-09-14,0,52.857,-6.909,12.6,81,0,0
2016-09-14,1,52.857,-6.909,12.4,85,0,0
2016-09-14,2,52.857,-6.909,12.4,87,0,0
2016-09-14,3,52.857,-6.909,12.1,88,0,0
2016-09-14,4,52.857,-6.909,12,88,0,0
2016-09-14,5,52.857,-6.909,12,88,0,0
2016-09-14,6,52.857,-6.909,11.6,91,0,0.046
2016-09-14,7,52.857,-6.909,11.7,94,0,0.255
2016-09-14,8,52.857,-6.909,12.5,92,0,0.587
2016-09-14,9,52.857,-6.909,13.5,90,0,0.981
2016-09-14,10,52.857,-6.909,15.9,86,0,1.899
2016-09-14,11,52.857,-6.909,18.8,80,0,2.179
2016-09-14,12,52.857,-6.909,20.4,77,0,2.226
2016-09-14,13,52.857,-6.909,21.5,73,0,2.104
2016-09-14,14,52.857,-6.909,22.4,72,0,1.825
2016-09-14,15,52.857,-6.909,23,70,0,1.397
2016-09-14,16,52.857,-6.909,22.8,71,0,0.519
2016-09-14,17,52.857,-6.909,21.5,76,0,0.172
2016-09-14,18,52.857,-6.909,20.5,81,0,0.015
2016-09-14,19,52.857,-6.909,19.9,84,0,0
2016-09-14,20,52.857,-6.909,19,90,0,0
2016-09-14,21,52.857,-6.909,18.2,90,0,0
2016-09-14,22,52.857,-6.909,17.7,92,0,0
2016-09-14,23,52.857,-6.909,17.1,94,0,0
2016-09-15,0,52.857,-6.909,16.4,94,0,0
2016-09-15,1,52.857,-6.909,16,95,0,0
2016-09-15,2,52.857,-6.909,14.9,98,0,0
2016-09-15,3,52.857,-6.909,14.9,97,0,0
2016-09-15,4,52.857,-6.909,15.1,96,0,0
2016-09-15,5,52.857,-6.909,15.5,92,0,0
2016-09-15,6,52.857,-6.909,15.5,92,0,0.027
2016-09-15,7,52.857,-6.909,15.6,93,0,0.316
2016-09-15,8,52.857,-6.909,16.5,91,0,0.914
2016-09-15,9,52.857,-6.909,17.6,84,0,0.823
2016-09-15,10,52.857,-6.909,17.2,84,0,0.382
2016-09-15,11,52.857,-6.909,17,85,0,0.458
2016-09-15,12,52.857,-6.909,17.3,85,0,1.513
2016-09-15,13,52.857,-6.909,18.8,76,0,1.123
2016-09-15,14,52.857,-6.909,19,76,0,1.583
2016-09-15,15,52.857,-6.909,19,76,0,0.984
2016-09-15,16,52.857,-6.909,16.9,83,0,0.225
2016-09-15,17,52.857,-6.909,16.5,84,0,0.072
2016-09-15,18,52.857,-6.909,16.2,81,0,0.053
2016-09-15,19,52.857,-6.909,16,75,0,0
2016-09-15,20,52.857,-6.909,14.7,75,0,0
2016-09-15,21,52.857,-6.909,13.6,82,0,0
2016-09-15,22,52.857,-6.909,13.7,88,0,0
2016-09-15,23,52.857,-6.909,12.7,86,0,0
2016-09-16,0,52.857,-6.909,12.2,88,0,0
2016-09-16,1,52.857,-6.909,11.8,91,0,0
2016-09-16,2,52.857,-6.909,11.8,89,0,0
2016-09-16,3,52.857,-6.909,11.1,91,0,0
2016-09-16,4,52.857,-6.909,10.2,94,0,0
2016-09-16,5,52.857,-6.909,10,95,0,0
2016-09-16,6,52.857,-6.909,10.1,92,0,0.114
2016-09-16,7,52.857,-6.909,10.9,92,0,0.61
2016-09-16,8,52.857,-6.909,12.7,85,0,1.173
2016-09-16,9,52.857,-6.909,14,81,0,1.106
2016-09-16,10,52.857,-6.909,14.6,73,0,1.406
2016-09-16,11,52.857,-6.909,15,68,0,1.31
2016-09-16,12,52.857,-6.909,16.1,71,0,1.356
2016-09-16,13,52.857,-6.909,15.4,69,0,1.237
2016-09-16,14,52.857,-6.909,16.2,66,0,1.178
2016-09-16,15,52.857,-6.909,16.5,65,0,0.929
2016-09-16,16,52.857,-6.909,16.6,69,0,0.923
2016-09-16,17,52.857,-6.909,16.1,69,0,0.506
2016-09-16,18,52.857,-6.909,15.3,70,0,0.047
2016-09-16,19,52.857,-6.909,13.4,79,0,0
2016-09-16,20,52.857,-6.909,12.6,85,0,0
2016-09-16,21,52.857,-6.909,12.4,87,0,0
2016-09-16,22,52.857,-6.909,12.4,84,0,0
2016-09-16,23,52.857,-6.909,12,85,0,0
